48665.5	1855352.4	2203210.3	2710756.3	2175864.3	1888.43	2878388.11	408015.13	1176198.4	2768066.3	1355015.12	73044.12	73044.9	2751189.3	33900.17	2582831.3	2692233.3	1442032.3	2721173.3	2726118.3	264445.3	80860.3	2825844.3	1577075.3	164348.7	2686304.3	68214.14	1214242.5	146923.5	278992.5	2109593.3	47716.12	100226.137	2083284.3	2662065.3	2305221.3	67345.6	1932.7	1887.6	59299.27	1751294.3	2203204.3	665577.7	68203.16	285570.6	1783515.3	2838015.3	2072505.3	116188.4	1079985.11	1849967.7	45398.5	2809700.4	114686.5	33899.19	1890.28	2135430.3	1882757.3	249586.4	2184053.3	2730915.3	42881.4	1437453.6	1885.4	1907.4	2714844.4	1725411.3	646637.3	67304.8	2781734.3	2306165.3	1915.4	2495589.3	1214101.3	68232.3	1827580.3	2496836.3	1413221.3	1969.8	2695266.3	2801030.3	2801029.3	1054862.11	2609809.3	2653200.3	2865673.3	424188.3	40318.3	47760.6	2797636.3	2721243.3	2594462.3	2721244.3	2662397.3	2049881.3	227882.62	1649184.3	68202.83	2772432.3	67263.32	2748873.3	2840373.3	1664033.3	2005885.3	67294.6	2855836.3	2750025.3	455632.4	1306175.6	132474.54	2692234.3	68570.35	2866715.3	2738410.3	553510.3	1403539.3	2202000.4	58346.16	2721245.3	2293571.4	1160718.9	285578.12	1912.57	1920.4	47763.39	234612.4	2607753.3	1648182.5	1812480.3	2801031.3	1972846.3	66374.6	54571.43	2099584.3	2305220.3	58340.34	1522758.3	36818.16	54571.44	68209.3	319947.4	54571.45	54571.47	54571.46	1967.6	1616117.3	1906.17	2203205.3	132473.7	1854574.8	2838850.3	2768069.3	68270.4	2136401.3	66871.3	67267.5	39478.4	2684468.3	1905.9	67294.3	54571.11	54571.48	2094021.4	54571.42	67367.6	362257.4	1169025.9	591167.6	862751.12	28894.3	202862.4	1893.7	67296.3	193462.5	2705439.3	2717324.3	1333528.4	2282738.3	2585716.3	2898276.3	436397.4	1690221.3	2174846.3	2768068.3	2676871.3	38300.4	1950.16	316280.3	1077946.3	1977088.4	1616117.8	1535768.3	35621.24	1223523.8	51201.9	66425.3	173860.4	284034.3	1940.3	1901.15	83656.11	2599401.3	1218177.5	53451.4	2742136.3	1888.11	2797167.3	1984801.3	83656.9	2684469.3	1038929.12	403935.6	2742130.3	371608.7	476552.4	92644.3	1226757.9	68175.4	2750011.3	2742137.3
100.0	85.755295	78.20755	78.30957	78.350342	78.652504	77.994896	78.697105	78.606537	78.446976	78.967819	79.602242	79.522919	79.495811	79.4422	79.299271	79.420822	79.05941	79.154388	79.241714	79.111557	79.402298	79.228844	78.993492	79.203018	79.045456	79.040649	79.382736	79.328979	78.960907	79.175346	79.134857	79.187286	79.228134	79.182983	79.269882	79.096176	79.319305	79.439339	79.367622	79.222176	79.101913	79.3638	79.471008	79.19812	78.917809	78.917511	78.947937	78.855804	78.994408	79.303085	78.826225	78.701233	78.862396	78.923714	78.897995	78.746437	78.962631	78.756699	78.911484	78.820328	79.216904	79.093353	79.253647	79.110703	79.238686	78.870132	78.916618	79.060982	78.750351	78.90065	78.797638	78.758072	78.988739	79.097244	79.19593	78.771423	78.915703	78.693336	78.913254	78.523392	78.489967	78.792526	78.838913	78.606354	78.699234	78.738441	78.918526	78.678116	78.495438	78.66671	78.767624	78.774658	78.876816	78.88559	78.839485	79.068481	79.036682	79.14682	79.287727	79.083267	79.16748	79.147316	79.263535	79.222839	79.156784	79.072754	79.114487	79.065964	79.106544	79.311325	79.445145	79.488892	79.352509	79.230026	79.171196	78.946281	79.060776	79.025436	79.111488	79.172852	79.560486	79.059464	79.221741	79.379944	79.206505	79.214264	79.185013	79.169754	79.174026	79.254929	79.159775	79.233749	78.883362	79.335251	79.228043	79.193085	79.289932	79.424393	79.27433	78.616989	78.708923	78.683578	78.875656	78.717331	78.772522	78.862686	78.945572	78.997635	78.953064	78.733582	79.007271	78.646019	78.586792	78.711502	78.657623	79.426743	79.247597	79.319153	79.38765	79.193787	79.271835	79.391983	79.359283	79.343246	79.332947	78.798355	78.906082	79.138962	79.13176	79.088257	79.012878	78.978973	78.646988	78.644333	78.589142	78.530167	78.506531	79.087555	79.379501	79.446167	78.945374	79.135414	79.12114	79.121796	79.113342	79.147812	79.043221	79.183197	79.248505	79.155533	79.043243	79.307762	79.457588	79.522614	79.419266	79.366394	79.377609	79.317001	78.850098	78.680573	78.553879	79.061234	79.080811	79.131386	79.050217	78.499374	78.210571	78.128143	79.8853	79.154099	79.409134	78.921204	78.876312	78.765259	78.641663	78.91684	78.781693	78.887154	79.163696
85.755295	100.0	77.696945	77.946297	78.012772	78.016678	77.574234	78.260391	78.31604	78.023186	78.464355	79.050095	79.128159	78.844284	78.80542	78.881615	78.840904	78.542953	78.776718	78.823769	78.54982	78.771812	78.588783	78.644241	78.554909	78.589951	78.415344	78.788002	78.68219	78.725235	78.766098	78.561485	78.673691	78.756424	78.582527	78.76059	78.609039	78.899155	78.749947	78.847305	78.671341	78.59816	78.833466	78.962067	78.712746	78.518318	78.499634	78.58934	78.407402	78.432388	79.091324	78.56665	78.120773	78.456238	78.573692	78.580399	78.220917	78.318001	78.272232	78.397659	78.494797	78.691261	78.603012	78.776505	78.878265	78.858124	78.51265	78.471771	78.5	78.416794	78.521927	78.285767	78.387375	78.54689	78.800369	78.739944	78.229797	78.377983	78.324341	78.506561	78.071327	78.083344	78.332855	78.392761	78.149765	78.345467	78.354248	78.622818	78.246964	78.041771	78.119606	78.15834	78.392197	78.504951	78.448647	78.473488	78.970268	78.712296	78.841202	78.930771	78.672623	78.66256	78.793159	79.011871	78.753525	78.838089	78.817764	78.797852	78.524284	78.696075	78.634857	78.727753	78.723114	78.71846	78.62027	78.609055	78.402435	78.596237	78.594315	78.467529	78.599426	78.947372	78.714386	78.672691	78.761208	78.8508	79.090118	78.846283	78.9729	78.906876	78.880875	78.812233	78.991074	78.597412	78.865372	78.844101	78.798424	78.805817	78.916321	78.815002	78.142921	78.306641	78.39373	78.433395	78.272087	78.336525	78.503723	78.511002	78.529541	78.402847	78.325333	78.570587	78.195976	78.094727	78.211143	78.182961	78.856735	78.913574	78.942146	78.967728	78.889465	78.895599	79.096748	78.96608	78.782593	78.824791	78.432869	78.650787	78.659088	78.576569	78.812538	78.539444	78.557533	78.292252	78.43222	78.204529	78.158005	78.282326	78.574387	78.749802	79.021965	78.456741	78.851349	78.688965	78.574524	78.546249	78.554359	78.637482	78.90258	78.824654	78.718826	78.584335	78.769608	78.837326	79.091324	79.098	79.005333	78.941376	78.924225	78.254745	78.296097	78.213989	78.7276	78.688995	78.743637	78.729416	78.213821	78.008682	78.039047	79.283653	78.728386	78.910416	78.356445	78.428101	78.035339	78.216393	78.346947	78.154327	78.451408	78.484146
78.20755	77.696945	100.0	79.28598	79.164154	79.287079	78.617073	79.172028	79.05365	78.98082	79.181465	79.701508	79.700813	79.495964	79.41008	79.467819	79.482628	79.412437	79.402252	79.642967	79.456757	79.524971	79.467751	79.281723	79.406906	79.211258	79.411896	79.508118	79.915268	79.646965	79.766663	79.604355	79.625549	79.749008	79.603745	79.791641	79.502159	79.839867	79.898445	79.928848	79.869675	79.727936	79.911278	79.967026	79.834518	79.591217	79.544037	79.634323	79.53624	79.584625	79.766098	79.367867	79.103424	79.263855	79.379166	79.496124	79.100235	79.379921	79.035187	79.387299	79.636002	79.783249	79.844444	79.671112	79.845627	79.729637	79.339149	79.512703	79.333176	79.296463	79.200699	79.193359	79.331375	79.398727	79.675507	79.742271	79.344421	79.457321	79.403343	79.383224	79.000031	79.066879	79.284271	79.233887	79.103348	79.062294	79.216507	79.194893	79.243713	79.177422	79.115402	79.155243	79.140015	79.322861	79.560211	79.28933	79.505051	79.446487	79.433578	79.602859	79.619339	79.457382	79.561752	79.454865	79.604172	79.503418	79.534889	79.400223	79.608521	79.619965	79.654022	79.657745	79.688095	79.637817	79.581215	79.472748	79.295502	79.343933	79.388573	79.5923	79.584213	79.7351	79.512924	79.583191	79.744751	79.370941	79.106621	79.118858	79.268494	79.105835	79.106323	79.03421	79.164764	78.908607	79.25444	79.14772	79.132698	79.233253	79.251724	79.325768	79.235649	79.543533	79.601051	79.645355	79.373917	79.513931	79.648834	79.55545	79.597755	79.630844	79.590065	79.37001	79.336716	79.199554	79.453308	79.553864	79.361565	79.59269	79.644302	79.529488	79.398102	79.436615	79.764389	79.60376	79.42157	79.456482	79.097168	79.25853	79.377151	79.203415	79.688835	79.163315	79.179855	79.537567	79.459885	79.47052	79.175659	79.21553	79.547707	79.825089	79.732635	79.339195	79.639099	79.435135	79.441559	79.527237	79.62178	79.567902	79.527191	79.798431	79.864304	79.597961	79.517059	79.669922	79.922089	79.729324	79.819344	79.97345	79.705261	79.191162	79.099091	79.002136	79.599556	79.37899	79.29454	79.587585	78.644577	78.90522	78.887314	79.494881	79.712646	80.196617	79.554108	79.503891	79.458275	79.321594	79.68528	79.55246	79.706604	79.558044
78.30957	77.946297	79.28598	100.0	80.455811	80.362686	78.880783	79.176392	79.293655	78.962227	79.032944	79.547119	79.448296	79.370529	79.336624	79.360649	79.459427	79.36721	79.37558	79.582047	79.329407	79.314346	79.356064	79.242752	79.382545	79.243431	79.246902	79.440781	79.603622	79.503906	79.595436	79.477036	79.517456	79.444374	79.414146	79.538956	79.438202	79.548218	79.491631	79.620415	79.618317	79.399246	79.691818	79.713684	79.668884	79.487419	79.511261	79.521637	79.292152	79.572563	79.552521	79.292679	79.065208	79.326889	79.222672	79.366562	79.201385	79.219086	79.074249	79.325569	79.47406	79.568275	79.638458	79.508698	79.595459	79.633499	79.320801	79.515915	79.266632	79.283371	79.363998	79.21109	79.268333	79.332916	79.645126	79.522163	79.298752	79.41893	79.215431	79.481644	79.20726	79.119308	79.269485	79.334198	79.220566	79.267212	79.326981	79.246017	79.215408	79.203812	79.235641	79.148605	79.225243	79.225876	79.401817	79.298431	79.407776	79.495422	79.437317	79.597023	79.525688	79.622307	79.502304	79.752289	79.585419	79.505844	79.518143	79.553909	79.843582	79.976875	79.86245	79.693535	79.886887	79.736725	79.852188	79.80191	79.724213	79.693581	79.723648	79.78006	79.921555	79.998466	79.784027	79.821793	79.957565	79.45607	79.329224	79.341187	79.390335	79.318222	79.341156	79.274384	79.311157	79.093605	79.180679	79.231949	79.320824	79.43557	79.275467	79.386429	79.381302	79.38179	79.468224	79.494781	79.351898	79.52504	79.690323	79.609207	79.617249	79.643021	79.513199	79.319168	79.386765	79.285477	79.524261	79.338409	79.47187	79.523232	79.629211	79.485641	79.333542	79.378433	79.560463	79.548378	79.374771	79.401566	79.242615	79.331917	79.552994	79.472458	79.582764	79.462234	79.317993	79.52655	79.599655	79.433075	79.288055	79.368317	79.458481	79.702881	79.773094	79.428749	79.575455	79.342163	79.748169	79.584541	79.654579	79.737259	79.559067	79.62896	79.757568	79.782318	79.546753	79.690727	79.961151	79.786423	79.835083	80.078819	79.794754	79.160881	78.953728	78.999275	79.440544	79.416718	79.448761	79.426147	78.815872	78.937729	79.078606	79.548347	79.827866	80.49485	79.551117	79.61734	79.484711	79.398766	79.714325	79.64389	79.71936	79.598022
78.350342	78.012772	79.164154	80.455811	100.0	82.772331	78.955177	79.312386	79.442612	78.851669	79.216293	79.740387	79.965988	79.826584	79.585831	79.67485	79.707405	79.435669	79.61705	79.720367	79.537155	79.719849	79.556587	79.513817	79.469437	79.33313	79.329109	79.640015	79.72966	79.669006	79.807205	79.631073	79.690903	79.638275	79.652313	79.708008	79.479355	79.784317	79.802887	79.758156	79.728119	79.572998	79.837646	79.91861	79.844093	79.363403	79.572815	79.674538	79.489517	79.457489	79.802597	79.603691	79.032028	79.320358	79.371765	79.553757	79.151993	79.334747	79.211441	79.469528	79.582413	79.638184	79.675804	79.733414	79.822266	79.642899	79.441223	79.571716	79.374832	79.165695	79.300858	79.278763	79.156097	79.522797	79.667572	79.753387	79.05838	79.400726	79.357986	79.376266	79.124466	79.125931	79.169373	79.242119	79.163315	79.204666	79.217361	79.294373	79.143333	78.990929	79.087997	79.111626	79.185646	79.325562	79.3255	79.381729	79.445786	79.449203	79.55069	79.574501	79.534508	79.54306	79.569756	79.600647	79.668823	79.515472	79.520493	79.542709	80.000671	80.09745	80.156593	79.974091	80.056145	79.963852	80.120598	80.06955	79.792114	79.923019	79.967438	79.968384	80.013756	80.203583	79.986198	79.908791	80.130188	79.456993	79.245338	79.117828	79.210327	79.201035	79.239349	79.12812	79.290787	78.90242	79.209335	79.152039	79.128036	79.227661	79.258148	79.298836	79.138336	79.383881	79.371078	79.411598	79.328842	79.373138	79.645401	79.643387	79.572388	79.574783	79.419029	79.384247	79.370163	79.292931	79.332191	79.264359	79.490799	79.429565	79.594795	79.489914	79.239006	79.21962	79.55191	79.363419	79.343445	79.345047	79.091095	79.43515	79.564163	79.397842	79.684242	79.192612	79.384468	79.382843	79.296982	79.159615	79.258316	79.323273	79.431175	79.579819	79.687057	79.218033	79.609222	79.441132	79.554604	79.514	79.610336	79.652077	79.546783	79.776138	79.604057	79.598564	79.695328	79.872253	79.845749	80.075775	79.896835	79.986984	79.804733	79.175339	79.13356	78.963028	79.80938	79.714203	79.4133	79.575905	78.942741	78.94751	78.99231	79.565964	79.876801	80.492462	79.555801	79.512161	79.385788	79.806	79.823837	79.620529	79.825279	79.833557
78.652504	78.016678	79.287079	80.362686	82.772331	100.0	78.982803	79.58342	79.751991	79.023285	79.628426	80.067261	79.956146	80.032104	79.866653	79.768799	79.924194	79.727821	79.788216	80.077759	79.764008	79.842552	79.763855	79.73262	79.578873	79.533951	79.631317	79.782516	79.884628	79.862457	79.870026	79.680298	79.84304	79.751419	79.862061	79.931808	79.72496	79.897644	79.947533	79.963882	79.825851	79.943146	79.96064	80.192093	79.874252	79.473915	79.603798	79.679672	79.615448	79.803123	80.004593	79.667923	79.103951	79.468369	79.535019	79.792671	79.408699	79.456177	79.257874	79.557137	79.704567	79.84417	80.01088	79.845421	79.992966	80.093781	79.543587	79.671783	79.483124	79.275032	79.447685	79.369766	79.331345	79.584717	79.77504	79.921738	79.337036	79.528511	79.369469	79.685883	79.228424	79.259933	79.378838	79.449615	79.376808	79.345764	79.349869	79.418915	79.363174	79.149734	79.213615	79.334946	79.163055	79.297821	79.46846	79.401443	79.843033	79.717773	79.829742	79.89032	79.797577	79.91893	79.911301	79.890396	79.896088	79.848404	79.768326	79.778526	80.251236	80.272636	80.133911	80.158554	80.316254	80.177963	80.330368	80.150665	80.01516	79.97052	79.974915	80.084946	79.972641	80.194275	80.176025	80.181458	80.257675	79.613472	79.425865	79.366104	79.512482	79.345673	79.493477	79.326508	79.441505	79.17157	79.63726	79.476418	79.305519	79.524261	79.763062	79.590866	79.383057	79.801712	79.779221	79.828491	79.468246	79.652229	79.896385	79.702667	79.822426	79.943047	79.80304	79.632309	79.5746	79.522285	79.457687	79.534164	79.695023	79.566429	79.740562	79.775711	79.468307	79.50547	79.724854	79.611916	79.699875	79.623108	79.431824	79.482773	79.651939	79.691254	79.893875	79.541458	79.402779	79.40416	79.397171	79.446503	79.413849	79.413956	79.783371	80.002159	80.030807	79.595673	79.775955	79.628487	79.697662	79.674484	79.71656	79.791016	79.794243	80.051018	79.848396	79.828033	79.983658	80.181747	80.185349	80.171051	80.080902	80.183937	79.975868	79.407722	79.44017	79.247345	79.886093	79.928047	79.732529	79.659485	79.176041	79.12571	79.159782	79.858627	80.034515	80.852585	79.890106	79.725403	79.784576	79.749039	80.038376	79.803818	80.188797	79.988892
77.994896	77.574234	78.617073	78.880783	78.955177	78.982803	100.0	80.786713	80.865784	78.343887	78.470039	78.961433	78.983337	78.781387	78.667839	78.786362	78.790405	78.542786	78.75032	78.714905	78.679459	78.719421	78.603912	78.708656	78.435509	78.345222	78.355316	78.798592	78.882042	78.804642	78.962646	78.782326	78.806519	78.897629	78.739059	78.813644	78.819809	78.966949	79.043373	79.037033	78.882187	78.810806	79.027695	78.889526	78.863602	78.524872	78.665504	78.666748	78.63195	78.760086	78.735901	78.687912	78.418686	78.494591	78.550972	78.609909	78.373825	78.547424	78.384338	78.632111	78.735481	78.817627	78.887794	78.864571	79.004974	78.962212	78.532333	78.606613	78.548134	78.380844	78.424667	78.514297	78.422424	78.46183	78.817085	78.857834	78.448845	78.557434	78.470871	78.63327	78.228668	78.207947	78.376663	78.605743	78.309639	78.447685	78.411545	78.605438	78.327515	78.297714	78.265976	78.314392	78.30394	78.500076	78.522583	78.495865	78.722244	78.693634	78.677246	78.680359	78.879044	78.747208	78.79995	78.764557	78.783325	78.755547	78.628098	78.745178	78.87413	78.914345	78.78215	78.8452	78.959221	78.792488	78.763885	78.811066	78.594254	78.610077	78.623047	78.610855	78.756363	78.8862	78.64122	78.875229	78.910469	78.798294	78.52639	78.685005	78.510117	78.442245	78.480759	78.578201	78.66806	78.367981	78.40834	78.472977	78.47673	78.536682	78.594589	78.737625	78.342384	78.500671	78.622894	78.626572	78.491165	78.487869	78.625702	78.756943	78.802277	78.745972	78.512375	78.506653	78.470985	78.519409	78.372116	78.483383	78.638222	78.663559	78.68306	78.768509	78.539948	78.512886	78.884026	78.560379	78.647995	78.66539	78.531265	78.575851	78.776337	78.727486	78.833481	78.545647	78.606361	78.686424	78.610939	78.660553	78.455887	78.593109	78.82531	79.146362	79.236282	78.628983	78.640991	78.796234	78.735405	78.687073	78.883568	78.830566	78.753906	79.076233	78.827347	78.512947	79.030167	78.94342	78.983353	78.909424	78.865868	79.08342	78.879654	78.327072	78.347519	78.201706	78.945419	78.938126	78.650902	78.818512	78.399384	78.343903	78.278671	79.007912	79.232307	79.986465	78.912521	78.887955	78.614548	78.522324	78.725266	78.542099	79.108185	78.812134
78.697105	78.260391	79.172028	79.176392	79.312386	79.58342	80.786713	100.0	88.926712	78.646698	79.064301	79.665451	79.694496	79.594872	79.360962	79.368774	79.391525	79.440498	79.446846	79.432495	79.384125	79.467552	79.307747	79.325333	79.305817	79.227669	79.297302	79.524353	79.459473	79.424118	79.530876	79.486229	79.583618	79.515198	79.386536	79.387772	79.46022	79.56105	79.599571	79.623428	79.591812	79.5131	79.735779	79.693748	79.51593	79.280914	79.334656	79.247696	79.199448	79.30072	79.632393	79.378792	78.929855	79.141769	79.340118	79.613785	79.049576	79.203308	79.049484	79.217453	79.264252	79.295563	79.555382	79.51796	79.576889	79.650452	79.25473	79.264343	79.300507	79.134506	79.114616	78.996292	79.133194	79.38282	79.553726	79.549805	79.048599	79.276123	79.014183	79.273232	78.889923	78.835617	79.02475	79.035393	78.928833	78.870934	79.004562	79.189606	79.035568	78.846291	78.844574	78.94902	79.012192	79.025696	79.28373	79.063904	79.557892	79.397629	79.608475	79.424408	79.499298	79.530731	79.445862	79.56945	79.452103	79.477798	79.391739	79.419891	79.478638	79.563629	79.634445	79.583488	79.752701	79.717346	79.647354	79.435661	79.508034	79.678406	79.531128	79.504158	79.566956	79.653862	79.44313	79.576279	79.608482	79.253906	79.203812	79.099953	79.169029	79.198868	79.127869	79.069405	79.108185	78.813187	79.254379	79.193497	79.144028	79.343353	79.234406	79.172218	78.866196	78.977936	79.098701	79.120529	78.882645	79.027435	79.278961	79.238609	79.085083	79.290398	79.10054	79.074112	78.974396	78.842239	78.959442	78.967667	79.342613	79.492264	79.468719	79.274521	79.06414	79.253357	79.526108	79.367668	79.231232	79.221954	78.947876	79.187119	79.377251	79.172775	79.514664	79.064926	79.063141	79.296799	79.243927	79.312347	79.154198	79.222649	79.305862	79.577324	79.737541	79.226616	79.356384	79.227875	79.192459	79.226517	79.255249	79.239273	79.459625	79.611092	79.347855	79.370262	79.548157	79.537415	79.754135	79.67366	79.624489	79.595551	79.762009	79.136032	79.08091	79.038025	79.611298	79.493523	79.41098	79.409492	78.657814	78.708282	78.859848	79.71698	79.708832	80.608322	79.444801	79.290619	79.321991	79.284866	79.647675	79.346146	79.649155	79.587753
78.606537	78.31604	79.05365	79.293655	79.442612	79.751991	80.865784	88.926712	100.0	78.720177	79.263672	79.635162	79.685181	79.56601	79.454254	79.443146	79.477745	79.312897	79.476456	79.545227	79.461441	79.497543	79.472916	79.428238	79.273582	79.253662	79.189621	79.423073	79.589661	79.479309	79.73732	79.438034	79.62941	79.632286	79.543289	79.602264	79.346527	79.677994	79.607712	79.714821	79.71402	79.475121	79.744225	79.703964	79.48922	79.21106	79.303543	79.35585	79.099228	79.344833	79.584732	79.394714	78.862427	79.086021	79.308594	79.486481	79.079239	79.113464	78.960022	79.285278	79.336693	79.481056	79.479126	79.500359	79.605255	79.567131	79.352295	79.32753	79.399078	79.073242	79.176147	78.980438	79.197891	79.269142	79.565636	79.451653	78.993103	79.257385	79.026192	79.316757	78.878403	78.840698	79.088531	79.146423	78.964432	78.913643	79.091873	79.279854	78.907745	78.880127	78.867409	78.910988	79.024475	79.036659	79.200653	79.080322	79.580399	79.473007	79.577332	79.552193	79.576416	79.472687	79.534737	79.684982	79.578819	79.404343	79.49971	79.491058	79.569939	79.592079	79.605415	79.575142	79.776573	79.654686	79.736572	79.469498	79.355858	79.498199	79.46376	79.510612	79.569458	79.662903	79.495026	79.431694	79.563812	79.266663	79.230438	79.118752	79.162369	79.192993	79.218445	79.118385	79.110817	78.953201	79.185623	79.087494	79.208069	79.231186	79.389511	79.243118	78.848999	78.995438	79.20916	79.148811	78.971527	78.877472	79.261765	79.200851	79.248367	79.2519	79.074478	79.062401	79.014893	78.82843	78.898796	78.956764	79.47435	79.425133	79.368439	79.411514	79.0121	79.135941	79.648666	79.374802	79.3368	79.279839	79.060425	79.283913	79.501083	79.385529	79.692947	79.185455	79.22892	79.320595	79.3312	79.186356	79.248154	79.240524	79.570892	79.607895	79.729996	79.091141	79.38427	79.262283	79.266663	79.258888	79.388931	79.374466	79.424988	79.653107	79.566956	79.33342	79.545441	79.61409	79.715088	79.646957	79.658508	79.760643	79.696892	79.189209	79.12307	79.036987	79.74884	79.631744	79.482712	79.458832	78.826096	78.744629	78.929634	79.612183	79.846725	80.709763	79.461151	79.343193	79.296814	79.439751	79.580719	79.427124	79.626312	79.560249
