164546.37	164546.61	1389192.3	106590.28	82541.48	1873897.3	164546.15	82541.47	1304882.4	164546.31	164546.49	2839983.3	119219.17	367825.3	68895.9	164546.17	248026.4	164546.43	1855314.3	151783.39	82633.11	164546.48	942865.3	164546.44	82541.19	164546.22	876364.3	1796606.3	164546.39	68895.5	2608999.4	119219.44	1478019.3	164546.23	164546.26	164546.7	96344.8	82633.13	119219.14	164546.40	266264.9	164546.41	164546.45	164546.34	164546.19	164546.30	2003587.3	1042878.5	164546.53	119219.51	82541.45	264198.6	381666.45	164546.33	164546.50	82633.34	164546.20	106590.24	164546.21	381666.6	1218106.3	942865.4	164546.47	82541.46	164546.52	1855315.3	82633.33	164546.35	2771360.3	164546.36	82541.43	164546.25	119219.46	2003588.3	106590.8	96344.12	82541.39	164546.24	164546.38	151783.34	164546.51	96344.9	82633.39	2871157.10	164546.14	1267562.4	1855313.3	96344.11	164546.29	164546.54	164546.46	106590.25	82541.44
100.0	94.176132	83.830406	89.31958	83.886505	82.371468	99.960953	83.978035	88.231323	99.970856	94.142517	83.744064	82.462601	83.849655	84.696274	94.39711	84.621582	99.954391	83.721634	83.763367	84.046204	99.199097	82.10173	94.312973	83.990601	93.450905	83.849091	93.726837	94.137833	83.240204	84.06871	82.371872	89.329979	93.628082	93.445145	93.691772	88.437119	82.500893	82.462112	94.417236	82.420242	99.641624	93.706696	94.146698	99.958771	94.355324	82.463432	89.343582	99.915924	82.501244	83.870659	84.60405	89.577866	94.14521	93.607307	82.461304	94.286392	89.579628	99.960815	89.575859	82.41304	82.034576	94.762451	84.005013	94.251465	83.31221	82.497711	94.148621	84.011841	99.978668	83.944504	94.282532	82.532692	82.489441	89.690247	88.803528	84.028374	93.454407	99.975128	83.723663	93.436523	88.622116	83.231537	82.764992	93.693939	83.975922	83.709244	88.717773	99.558136	94.251709	99.553146	89.379517	83.959106
94.176132	100.0	83.856377	89.400757	83.821213	82.436714	94.155373	83.864853	88.250168	94.132812	99.187256	83.783745	82.450851	83.869568	84.701187	95.461868	84.512314	94.158295	83.750595	83.800262	84.132149	93.601479	82.100143	96.236664	83.955116	94.184624	83.866394	94.629478	94.369408	83.340759	84.082306	82.41655	89.624268	94.320953	94.175323	94.501183	88.735085	82.452049	82.387108	94.132805	82.4048	94.145714	94.370224	94.414413	94.210602	94.942261	82.354645	89.538002	94.314545	82.398445	83.794174	84.58065	89.784691	94.396729	95.621422	82.439148	96.436737	89.813675	94.10849	89.764191	82.329773	82.113861	95.048996	83.879395	96.523697	83.374123	82.516525	94.410629	83.902092	94.124603	83.804436	96.417679	82.522629	82.445648	89.715546	88.90963	83.811096	94.161743	94.159225	83.760498	94.325722	88.744797	83.275681	82.881271	94.327454	83.872742	83.812355	88.919548	94.175598	95.101448	94.168533	89.581757	83.768814
83.830406	83.856377	100.0	83.680656	82.923805	81.31839	83.888855	82.89798	83.484711	83.867203	83.881355	82.352234	81.628052	99.374657	84.206711	83.927734	82.389572	83.862442	82.417938	82.494743	82.721832	83.839157	81.079132	83.873581	82.96434	83.686157	99.22084	84.144478	83.774689	82.834099	83.078506	81.50106	83.61232	83.742523	83.687408	83.836075	83.680481	81.384506	81.570282	83.795624	81.569901	83.820503	83.781349	83.727921	83.848465	83.797195	81.523346	83.674652	83.844147	81.585197	82.834091	82.316818	83.807549	83.736351	83.835983	81.38813	83.780121	83.813431	83.86425	83.831108	81.465118	81.169434	83.725693	82.926247	83.676826	82.072281	81.407578	83.721085	82.931	83.829514	82.825951	83.783897	81.553871	81.540077	83.696281	83.813889	82.932961	83.66571	83.918869	82.574722	83.727318	83.889923	82.058723	82.154213	83.858452	82.864029	82.381645	83.893852	83.853073	83.817032	83.822449	83.570679	82.819717
89.31958	89.400757	83.680656	100.0	83.63826	82.42746	89.346855	83.675171	89.401489	89.332108	89.419456	83.737755	82.546585	83.733727	84.63649	89.487137	84.584152	89.353592	83.806458	83.840363	83.997757	89.210381	82.109451	89.579163	83.5858	89.342148	83.634895	89.822601	89.547272	83.287704	83.59446	82.543945	94.504173	89.382187	89.274361	89.466148	88.109039	82.391304	82.51149	89.493042	82.494354	89.316132	89.370392	89.575935	89.303986	89.385529	82.49427	94.623581	89.377258	82.599197	83.560181	84.559059	94.375961	89.512459	89.383339	82.417984	89.479866	94.416107	89.3815	94.383438	82.374359	82.064041	89.59903	83.623367	89.464706	83.322662	82.432053	89.54097	83.657898	89.296936	83.587029	89.423248	82.587646	82.563263	91.562286	88.480972	83.549133	89.318344	89.287697	83.870239	89.33287	88.400032	83.402618	82.567261	89.347939	83.631348	83.818741	88.476837	89.309067	89.318909	89.306778	94.515549	83.550797
83.886505	83.821213	82.923805	83.63826	100.0	81.948868	83.888031	99.788544	83.631668	83.805222	83.858688	82.668381	82.006134	82.926056	83.784767	84.000031	82.499039	83.878044	82.556595	82.599197	83.162155	83.913155	81.81723	83.999054	98.57489	83.988831	83.045105	84.243195	83.931732	82.195053	93.006104	82.198288	83.542953	83.846542	83.967911	83.91906	83.737747	82.129501	82.056351	83.749992	82.087708	83.920212	83.859695	83.892227	83.854012	83.968079	82.076065	83.632637	83.90419	81.795441	98.584846	82.456711	83.639519	83.966705	83.934441	82.076744	83.893356	83.716568	83.815857	83.751984	81.927834	81.860352	83.984726	99.800003	83.914993	82.092705	81.904984	83.978493	98.674591	83.936554	98.587418	83.904381	81.758652	81.929443	83.575188	83.831161	98.549446	83.96434	83.803978	82.637512	83.982262	83.926468	82.204399	84.278137	83.819702	98.564079	82.529022	83.868729	83.811859	84.066193	83.896408	83.512772	98.593208
82.371468	82.436714	81.31839	82.42746	81.948868	100.0	82.388672	82.015533	82.244247	82.379669	82.381088	85.975479	84.132553	81.407822	82.116142	82.682259	81.895554	82.375259	83.602509	83.976799	85.619568	82.422699	81.93679	82.530411	82.109116	82.665901	81.682922	83.386719	82.490494	81.539413	81.839226	84.586716	82.293594	82.561958	82.690308	82.529091	82.344833	82.097961	84.220848	82.51416	84.597885	82.438049	82.51445	82.566223	82.402237	82.388916	84.196388	82.223442	82.431076	83.50325	82.109184	81.995872	82.351936	82.537651	82.500504	98.66217	82.483833	82.403526	82.40004	82.279755	84.14254	81.921043	82.468704	82.117409	82.477417	83.477325	98.940025	82.51683	82.015587	82.424774	82.156754	82.46862	83.571823	84.136917	82.344391	82.53183	81.820183	82.705109	82.359528	84.109474	82.681503	82.619629	84.941261	81.016922	82.567184	82.085495	83.619354	82.565781	82.392647	82.441116	82.375122	82.323273	82.171158
99.960953	94.155373	83.888855	89.346855	83.888031	82.388672	100.0	83.873802	88.254379	99.953033	94.154068	83.727409	82.488342	83.825882	84.69696	94.413971	84.649612	99.958267	83.749611	83.755447	84.032791	99.178192	82.126335	94.294975	83.929337	93.428513	83.84922	93.774521	94.109329	83.262558	84.102943	82.371201	89.387207	93.592667	93.447113	93.67688	88.389908	82.537498	82.48912	94.441528	82.435608	99.650467	93.718605	94.099129	99.970123	94.343063	82.47818	89.402939	99.916382	82.443016	83.84951	84.716782	89.574448	94.103073	93.602356	82.473938	94.241943	89.589447	99.971001	89.600777	82.468483	82.144684	94.740349	83.980728	94.188545	83.271904	82.530891	94.07933	83.900864	99.961555	83.898926	94.264236	82.550926	82.468597	89.642319	88.676376	84.011917	93.431602	99.964989	83.676666	93.370712	88.562805	83.27684	82.812515	93.723801	83.94046	83.730667	88.730057	99.558258	94.24604	99.55423	89.313583	83.91655
83.978035	83.864853	82.89798	83.675171	99.788544	82.015533	83.873802	100.0	83.694778	83.826599	83.846115	82.701233	81.784363	82.967079	83.736557	83.99353	82.403351	83.930847	82.547302	82.612549	83.176636	83.917229	81.823288	83.940521	98.692566	83.935333	82.896202	84.242737	83.988647	82.197014	92.942245	81.859955	83.581635	83.929993	83.942108	83.973663	83.808807	82.145981	82.174149	83.844627	81.799004	83.97142	83.900398	83.933807	83.965324	84.099617	82.190887	83.65773	83.989861	81.792931	98.713562	82.40947	83.739914	83.975739	83.917374	82.032799	83.931046	83.759956	83.853897	83.800507	81.789108	81.837921	83.985245	99.996742	83.969986	82.148361	81.827515	83.953041	98.70459	83.954788	98.549744	83.924026	81.737869	81.708481	83.635216	83.789589	98.565552	83.943848	83.847389	82.566116	83.949844	83.708359	82.229401	84.283463	83.937523	98.610588	82.54216	83.776779	83.817596	84.072868	83.951195	83.523598	98.553993
88.231323	88.250168	83.484711	89.401489	83.631668	82.244247	88.254379	83.694778	100.0	88.243958	88.183212	83.630676	82.366821	83.605728	84.51799	88.459145	84.319427	88.248032	83.642868	83.88092	83.938232	88.22644	81.925438	88.374985	83.631279	88.312958	83.433472	88.575859	88.4907	83.234711	83.630493	82.383492	89.712296	88.372795	88.358505	88.452339	88.428902	82.406807	82.391846	88.254425	82.312767	88.134804	88.401497	88.405945	88.193207	88.293701	82.390778	89.913887	88.160507	82.388802	83.576309	84.34082	89.611038	88.376129	88.413612	82.355186	88.366951	89.596298	88.191025	89.613312	82.315048	81.965363	88.386574	83.640083	88.369385	83.357574	82.355873	88.349037	83.630692	88.153305	83.52475	88.384743	82.408791	82.259613	88.885208	88.826096	83.546036	88.308655	88.186584	83.704193	88.355995	88.791473	83.043678	82.840622	88.365074	83.622009	83.683487	88.824753	88.177979	88.271072	88.204025	89.626633	83.550186
