858423.18	1325090.15	1855319.3	1325112.3	1325111.3	1325095.3	2911010.5	83627.3	2876780.6	1355477.98	1038867.3	2782624.3	2782630.3	376.36	754500.3	1043588.3	1404864.3	244734.9	2597515.4	1803665.3	1399419.3	375.204	375.206	375.209	241591.3	2782666.3	2926009.3	2782664.3	2599819.3	1404768.8	1179474.4	574934.3	709803.3	2035447.3	2171497.4	1325114.3	1325115.7	55395.4	167468.3	1325102.3	993502.5	1404888.3	1325107.4	2782634.3	2057741.8	1197460.4	29448.137	2817703.3	2913970.3	630921.8	1325120.3	1437360.5	1904807.3	2715960.3	1619232.5	83637.3	1325100.3	1521768.3	2904800.6	288000.8	2734909.5	114615.4	115808.6	2898149.3	1245469.3	189873.4	1274631.4	2782658.3	858422.3	190148.11	722472.8	722472.7	1437360.9	722472.6	1437360.11	2840469.3	113395.3	1437360.8	255045.4
100.0	84.886383	84.911415	85.045731	85.074234	84.929672	84.867355	85.513611	85.155045	85.214752	85.14119	85.388321	85.000298	85.188812	85.122406	85.196579	85.441895	85.665428	85.524277	85.618484	85.590263	85.999542	85.789108	85.659119	85.318542	85.592949	85.661514	85.273575	85.714157	85.421638	85.44883	85.447121	85.439888	85.540695	85.41713	85.354172	85.296265	85.512489	85.240692	85.285065	85.323296	85.491364	85.47554	85.167572	82.537163	82.658813	82.828362	82.70575	82.751602	82.712685	82.679871	82.673958	82.684425	82.724731	82.372696	82.856728	82.921097	79.631271	79.465012	81.417328	81.603149	81.672371	81.63176	81.590462	81.550903	81.580826	81.650635	81.767029	81.698746	82.053741	82.009888	81.928543	81.724503	81.062302	81.523254	81.964752	81.578171	80.45752	80.49884
84.886383	100.0	91.775658	90.885956	90.683128	90.262634	90.283279	87.808708	88.503555	88.563393	88.538147	86.869316	86.68782	86.79644	86.732193	86.876915	87.229515	87.424805	87.613937	87.736771	87.354523	87.706017	87.487869	87.309395	87.385559	87.245728	87.399895	86.850563	87.637924	87.379852	87.236374	87.403267	87.429047	87.61441	87.624985	89.349838	89.255638	87.27037	87.069351	86.983643	86.869553	87.182785	87.223511	86.666504	82.550674	82.502426	82.746994	82.744049	82.758835	82.519165	82.548096	82.509521	82.723129	82.651245	82.243088	82.983231	82.723877	79.590134	79.445068	81.427444	81.601715	81.769852	81.720047	81.5345	81.710541	81.450516	81.319504	81.396515	81.422928	81.645935	81.508759	81.718414	81.472885	80.792023	81.361572	81.529938	81.343834	80.288078	80.336632
84.911415	91.775658	100.0	88.954605	88.733261	88.31781	88.246689	87.583801	88.345016	88.521362	88.477173	86.735603	86.411827	86.645699	86.591316	86.670898	86.983658	87.314125	87.575226	87.450836	87.020737	87.337486	87.048935	87.050003	87.215775	87.096436	87.175186	86.550308	87.253983	87.117256	87.131645	87.161285	87.243652	87.229576	87.1091	86.982849	86.953514	86.821793	87.020676	86.921326	86.575195	86.83255	86.977745	86.434875	82.44104	82.421585	82.683578	82.493469	82.575119	82.426445	82.448906	82.3302	82.539856	82.446472	82.020981	82.797478	82.583939	79.568916	79.334587	81.254593	81.427032	81.493011	81.545776	81.287537	81.408386	81.134987	81.133438	81.231972	81.21962	81.489525	81.40403	81.616661	81.294502	80.681915	81.046021	81.338264	81.158157	80.131317	80.300049
85.045731	90.885956	88.954605	100.0	90.987907	91.125046	91.046951	88.155235	88.776566	89.004181	88.897324	87.163101	86.836319	87.021683	86.944565	87.125793	87.433594	87.757248	87.856567	87.936584	87.71447	87.988159	87.672852	87.536255	87.697418	87.485397	87.519699	86.982727	87.737602	87.506096	87.442688	87.487839	87.644218	87.683853	87.392212	89.468216	89.412239	87.473015	87.147018	87.160042	87.04454	87.334656	87.353714	86.890091	82.818771	82.625793	82.793716	82.892067	82.914871	82.621277	82.819946	82.660797	82.821907	82.839798	82.41935	83.013947	82.969116	79.962585	79.450272	81.500381	81.690712	81.826752	81.845139	81.594994	81.765244	81.436829	81.434265	81.560257	81.542259	81.80481	81.527802	81.871231	81.548218	80.904205	81.328812	81.676346	81.571075	80.375748	80.347137
85.074234	90.683128	88.733261	90.987907	100.0	91.322937	91.100693	88.393913	89.236565	89.400429	89.305374	87.296738	87.021698	87.296806	87.13797	87.256767	87.767456	88.001083	88.013245	88.051849	87.688019	87.955795	87.942322	87.779922	87.965134	87.62352	87.712509	87.11573	87.757904	87.597809	87.57692	87.533516	87.595291	87.731911	87.479538	89.605286	89.424179	87.344696	87.202484	87.099602	87.126381	87.56665	87.321991	86.863258	82.816734	82.649872	82.796249	82.855171	82.994888	82.724762	82.850327	82.77063	82.850288	82.935608	82.49025	83.029343	82.936646	79.905159	79.626328	81.310623	81.746994	81.797119	81.83432	81.541153	81.708748	81.568909	81.429291	81.559708	81.533409	81.819153	81.660774	81.923012	81.575111	80.927795	81.437439	81.739853	81.490738	80.398636	80.474213
84.929672	90.262634	88.31781	91.125046	91.322937	100.0	93.146919	88.09819	88.982841	89.014992	88.914337	87.016724	86.743027	87.030663	86.872009	86.899689	87.404465	87.647491	87.770355	87.84343	87.42894	87.800789	87.639771	87.500534	87.633438	87.302521	87.523392	86.856186	87.492676	87.304413	87.342957	87.362099	87.379883	87.462746	87.203033	89.346786	89.257233	87.118637	86.869446	86.807724	86.792007	87.147758	87.055618	86.567505	82.694473	82.623489	82.733681	82.773422	82.920212	82.65477	82.74575	82.590027	82.735382	82.775818	82.330032	82.854828	82.803391	79.708847	79.53019	81.415031	81.778236	81.714638	81.763687	81.543358	81.693726	81.464081	81.374039	81.433006	81.469604	81.783035	81.671661	81.821823	81.53595	80.929199	81.353676	81.598328	81.46228	80.329376	80.492294
84.867355	90.283279	88.246689	91.046951	91.100693	93.146919	100.0	88.056412	89.056915	88.99202	88.86174	86.957245	86.611938	86.848778	86.774521	86.860535	87.296127	87.577103	87.641914	87.712509	87.330215	87.713295	87.485703	87.570786	87.534363	87.242577	87.47863	86.72467	87.476906	87.127533	87.176651	87.211601	87.306213	87.390671	87.397842	89.065048	88.971428	87.045937	86.87529	86.688675	86.759933	87.034813	87.009506	86.457832	82.435455	82.403755	82.582458	82.573746	82.694748	82.479172	82.639328	82.43689	82.622681	82.537216	82.239944	82.992043	82.674789	79.703979	79.421494	81.332443	81.61235	81.596855	81.648499	81.399529	81.591499	81.318832	81.20385	81.331299	81.260353	81.576874	81.404404	81.758041	81.417534	80.703041	81.190598	81.467308	81.354111	80.302338	80.225113
85.513611	87.808708	87.583801	88.155235	88.393913	88.09819	88.056412	100.0	88.584412	88.729156	88.781952	87.782547	87.578094	87.705826	87.721069	87.72818	88.061859	88.264847	88.137024	88.274719	88.105255	88.764496	88.398499	88.310394	88.332123	88.138206	88.34037	87.390366	88.068893	87.775223	87.732407	87.727097	87.822334	87.843437	87.551865	87.682472	87.607582	87.859871	87.507919	87.656647	87.435852	87.6744	87.754265	87.464325	82.844604	82.836792	83.047668	82.926392	82.995789	82.823517	82.950104	82.849579	83.038055	82.930984	82.59964	83.144714	83.187645	79.845474	79.563416	81.580307	81.802567	81.868546	81.979935	81.788925	81.928467	81.722305	81.7659	81.692665	81.69413	82.050865	81.811592	82.000458	81.764465	81.265472	81.623413	81.880295	81.664993	80.474075	80.58493
85.155045	88.503555	88.345016	88.776566	89.236565	88.982841	89.056915	88.584412	100.0	91.311943	90.953468	87.521515	87.251778	87.460579	87.457054	87.389656	87.869415	88.091194	88.14785	88.018982	87.686974	88.303314	88.34108	88.374054	88.305069	87.901459	87.947411	87.020035	87.725624	87.509308	87.429672	87.418518	87.570084	87.57193	87.12973	87.419907	87.341118	87.320839	87.100327	87.120987	87.031487	87.34964	87.408386	87.030525	82.570251	82.586029	82.70681	82.54924	82.728867	82.560989	82.692978	82.521942	82.696663	82.758835	82.343201	82.904755	82.767395	79.507935	79.034821	81.266205	81.589676	81.663193	81.597542	81.400772	81.597137	81.343132	81.340584	81.316963	81.363564	81.57531	81.30088	81.562706	81.423309	80.689011	81.260254	81.183563	81.352417	80.311737	80.187431
