genome	cluster_id
287.28311	8
287.1306	8
287.28318	8
287.2559	8
287.28336	8
287.28300	8
287.10574	8
287.15917	8
287.19560	8
287.5971	8
287.11584	8
287.11739	8
287.5685	8
287.9882	8
287.11186	8
287.11771	8
287.15916	8
287.13254	8
287.28317	8
287.27714	8
287.27713	8
287.27709	8
287.27711	8
287.14734	8
287.14732	8
287.14733	8
287.15853	8
287.14803	8
287.24701	8
287.27631	8
287.27632	8
287.24693	8
287.15914	8
287.18281	8
287.1866	8
1279007.3	8
1279008.3	8
287.28313	8
287.28326	8
287.19567	8
287.5956	8
287.5749	8
1978467.3	8
287.10273	8
287.10274	8
287.7735	8
287.7038	8
1158200.3	8
1158200.4	8
287.25799	8
287.25798	8
1437873.4	8
287.18695	8
287.14047	8
287.4092	8
287.8921	8
287.6376	8
287.6364	8
287.18284	8
287.5776	8
287.2965	8
287.2967	8
287.2970	8
287.2966	8
287.3867	8
287.7099	8
287.11189	8
287.18647	8
287.27155	8
287.27716	8
287.2560	8
287.27153	8
287.27156	8
287.27150	8
287.27157	8
287.27152	8
287.27154	8
287.27149	8
287.11597	8
287.8037	8
287.18648	8
287.5996	8
287.11188	8
287.28325	8
287.13732	8
287.13844	8
287.4566	8
287.28332	8
287.9851	8
287.24983	8
287.24982	8
287.9877	8
287.13861	8
287.11744	8
287.2973	8
287.19555	8
287.5690	8
287.7037	8
287.7097	8
287.5686	8
287.1773	8
287.26429	8
287.13858	8
287.3869	8
287.1307	8
287.1308	8
287.9883	8
287.9884	8
287.18278	8
287.6482	8
287.4624	8
287.4623	8
287.13707	8
287.28314	8
287.27068	8
287.11740	8
287.26038	8
287.15924	8
287.13863	8
287.13860	8
287.5707	8
287.7096	8
287.19569	8
287.28380	8
287.2561	8
287.2562	8
287.28321	8
287.4463	8
208963.54	8
287.2981	8
208963.12	8
652611.53	8
652611.52	8
652611.51	8
652611.54	8
652611.49	8
652611.50	8
1163396.5	8
287.8922	8
287.7094	8
287.19571	8
287.26096	8
287.5746	8
287.7736	8
287.14258	8
287.7739	8
287.7740	8
287.14257	8
287.7086	8
287.6799	8
287.5747	8
287.2578	8
287.14743	8
287.12049	8
287.7738	8
287.7737	8
287.8035	8
287.7087	8
287.5687	8
287.4051	8
287.6483	8
287.6484	8
287.6485	8
287.2971	8
287.3877	8
287.3878	8
287.27715	8
287.8047	8
287.8048	8
287.10573	8
287.4091	8
287.4050	8
287.15252	8
287.28378	8
287.28339	8
287.2905	8
287.14745	8
287.9857	8
287.4461	8
287.4462	8
287.26401	8
287.27106	8
287.24984	8
287.28307	8
287.18688	8
287.8054	8
287.10162	8
287.11536	8
287.9848	8
287.28335	8
287.24991	8
287.11601	8
287.19572	8
287.5972	8
287.1494	8
287.28559	8
287.12057	8
287.19559	8
287.5753	8
287.2692	8
287.11187	8
287.28342	8
287.28341	8
287.4622	8
287.4621	8
287.5778	8
287.18279	8
287.2580	8
287.24742	8
287.19564	8
287.28333	8
287.11587	8
287.2538	8
287.24727	8
287.24738	8
287.24730	8
287.7093	8
287.24729	8
287.24732	8
287.24728	8
287.2904	8
287.2901	8
287.2907	8
287.2899	8
287.2900	8
287.2902	8
287.2906	8
287.2903	8
1415629.8	8
1280938.3	8
287.8923	8
2545800.3	8
287.19468	8
287.13699	8
287.25802	8
287.10891	8
287.19565	8
287.12055	8
287.14483	8
287.5955	8
287.8925	8
287.15913	8
150396.3	9
65741.8	10
437900.15	11
237610.36	12
3020907.3	13
47885.7	13
47885.35	14
237610.37	15
237610.17	16
237610.30	17
882211.4	18
86185.57	19
86185.62	19
86185.63	19
122355.17	20
122355.10	20
47884.7	21
47884.6	21
296.75	22
303.799	23
303.873	23
1215087.7	23
303.427	23
303.1060	23
303.1023	23
303.564	23
303.903	23
160488.4	23
303.1025	23
303.1026	23
303.1027	23
303.1024	23
303.1079	23
303.1080	23
303.961	23
1338689.3	23
2892442.3	23
303.689	23
303.715	23
303.712	23
303.1077	23
351746.6	23
303.708	23
1196325.12	23
303.546	23
931281.3	23
303.1066	23
303.1004	23
1150601.3	23
303.411	23
2083052.3	23
2651048.3	23
1306993.17	24
1306993.14	24
1636610.3	24
2842354.3	25
2834406.3	26
1649877.3	26
78327.43	27
78327.54	27
78327.52	27
78327.9	27
78327.8	27
2866626.3	28
2749999.3	28
312306.7	29
2213015.5	29
2213015.4	29
312306.6	29
2842355.3	30
2842356.3	30
2842357.3	31
312306.18	32
384676.9	33
312306.11	34
2054914.4	35
2866278.3	35
69328.3	36
2083051.3	36
2083053.3	36
69328.15	36
2816906.3	37
303.509	38
303.200	38
303.750	39
303.1067	40
303.1006	41
390235.5	41
303.790	41
303.451	42
303.452	42
2745482.9	42
1495066.8	43
303.1058	44
303.610	45
70775.25	46
70775.49	46
294.1065	47
303.410	48
303.650	49
2944234.3	50
2662033.3	51
2666183.37	51
2939495.3	51
303.753	51
2666183.42	51
2666183.73	51
2597770.3	51
303.629	51
2867409.3	51
1259844.3	52
1916993.3	52
2219225.49	52
70775.4	52
1042876.5	52
2829498.3	52
2219225.55	52
1435058.3	52
1435044.3	52
107445.4	52
1940636.7	52
303.754	52
303.931	52
303.932	52
1215088.3	52
303.749	52
2219225.50	52
2662034.3	52
76759.42	53
76759.43	53
76759.60	53
76759.25	53
2479393.3	53
76759.28	53
76759.82	53
303.682	53
76759.40	53
1736226.4	54
2729423.3	55
303.1059	56
303.397	56
1331671.3	57
303.751	57
303.1068	57
303.627	57
306.338	58
306.339	58
303.1028	59
303.984	59
303.1013	59
1211579.3	59
306.337	60
1392877.3	61
2748080.3	62
364197.3	63
2705472.3	64
303.453	65
303.723	66
157782.18	67
157782.3	67
76759.14	68
157783.3	69
76869.5	70
470150.6	71
2614442.3	72
1245526.3	73
1898684.3	74
554344.14	74
253237.3	75
330.44	75
1182590.12	75
300.43	76
300.96	77
1225174.8	77
1001585.3	77
300.59	77
399739.8	78
2587863.3	79
2587859.3	79
2502979.4	79
301.23	79
1755504.3	80
47880.132	81
743720.3	82
2746321.3	83
1930532.3	84
1357074.3	85
2320867.3	86
556533.8	87
1424203.6	88
2731681.5	89
43263.42	90
43263.27	90
43263.36	90
1149133.25	91
1149133.19	91
1245471.3	92
2604832.3	93
3020843.3	94
319939.59	95
319939.27	95
319939.31	95
3019098.3	96
2678261.3	97
2725477.12	97
53408.72	98
53408.69	98
65741.4	99
1301098.3	99
1294143.3	100
2653853.3	101
2811422.3	102
95301.3	103
46680.51	103
53408.6	104
53408.71	104
53408.5	104
2774873.3	104
300.73	105
2725477.13	106
300.19	107
300.108	107
2493633.5	107
741155.4	108
1274359.3	108
489632.27	108
489632.30	108
1611770.3	109
587753.10	109
587753.59	110
587753.60	110
587753.162	110
587753.163	110
587753.161	110
587753.159	110
587753.146	110
587753.166	110
587753.22	110
587753.160	110
587753.153	110
587753.156	110
333.10	110
587753.164	110
2054915.4	110
587753.157	110
587753.93	111
587753.151	111
587753.150	111
587753.26	111
1513890.7	111
587753.152	111
587753.158	111
1513890.8	111
1513890.9	111
587753.63	111
587753.165	111
587753.149	111
1513890.6	111
1513890.12	111
1513890.16	111
1513890.17	111
587753.95	111
1513890.13	111
1513890.15	111
1513890.10	111
1513890.11	111
587753.92	111
1513890.14	111
86192.23	111
587753.61	111
86192.29	111
587753.62	112
587753.90	112
587753.86	112
587753.38	112
587753.94	112
587851.9	112
645292.3	112
587851.11	112
587851.16	112
587851.17	112
587851.12	112
587851.15	112
587753.81	112
587753.6	112
1037915.3	112
587851.21	112
587851.10	112
587851.8	112
587851.13	112
587753.145	112
587851.14	112
587753.24	112
587753.148	112
587753.147	112
86192.27	112
86192.21	112
587753.25	112
587753.154	112
587753.155	112
86192.6	112
86192.17	112
86192.18	112
86192.10	112
86192.32	112
86192.31	112
587753.137	112
86192.26	112
86192.14	112
86192.22	112
86192.15	112
86192.19	112
86192.20	112
86192.16	112
2804761.3	113
158627.16	113
296.7	114
1886807.3	115
296.65	115
296.11	115
296.9	115
1148509.5	116
294.494	117
2730848.3	118
46679.3	119
46679.5	119
96901.3	120
1880678.5	121
294.840	121
1344094.3	122
219572.4	123
296.64	124
658643.3	125
1038924.3	126
2605424.4	127
1827300.3	127
47883.14	128
2777367.3	129
47883.29	129
191390.12	130
191390.5	130
1573719.4	131
244566.19	132
244566.39	132
294.1078	133
294.1018	134
294.428	134
1702250.5	135
2730851.3	136
2126069.3	136
294.232	137
1499664.3	138
658644.3	139
294.906	140
76760.5	141
515393.22	142
380021.165	143
220664.5	143
380021.79	143
380021.84	143
380021.25	143
380021.101	143
380021.81	143
380021.80	143
1420599.3	143
2799183.3	143
380021.109	143
380021.106	143
380021.104	143
380021.180	143
380021.105	143
1124983.33	143
1124983.3	143
380021.108	143
380021.107	143
380021.23	143
2799184.3	143
380021.164	143
380021.120	143
380021.159	143
658630.4	144
658629.4	145
2843611.3	145
1500687.3	146
1500686.3	146
582700.3	146
380021.181	147
380021.102	147
380021.54	147
1028989.3	148
2599595.3	149
2049589.3	150
2866277.3	151
2678260.3	152
53407.10	153
53407.25	153
50340.51	153
237609.3	154
237609.16	154
2056231.5	155
2518644.3	156
1163398.15	157
1163398.12	157
1163398.13	157
1573704.3	157
2813842.3	158
1785161.4	159
2654238.3	160
2083054.3	160
2730850.3	160
2730849.3	160
2812000.3	161
219574.21	161
219574.20	161
294.464	162
2864101.3	162
294.123	163
129817.4	164
47883.13	165
75588.6	165
47883.16	165
47883.23	165
47883.6	165
47883.35	165
294.201	165
47883.17	165
47883.15	165
2664899.3	166
1037911.3	166
1761895.3	166
1495331.4	166
294.224	166
75588.13	167
2018067.3	167
1173284.3	168
1173280.3	168
1173273.3	168
658641.3	168
658632.3	168
1173283.3	168
1173270.3	168
1173288.3	168
658642.3	168
76758.11	169
76758.26	170
76758.16	171
76758.15	171
76758.17	171
76758.14	171
76758.5	171
76760.29	172
76760.23	172
76760.24	172
76760.17	172
2861799.3	173
2169583.4	173
2067572.3	173
2730847.3	174
515393.28	175
515393.3	175
76761.48	176
76761.16	176
2749807.4	176
2083055.3	176
76761.57	176
1295141.9	176
219572.3	177
294.284	178
294.1012	178
321846.3	179
321846.44	179
321846.32	179
294.127	179
1334632.3	179
191390.13	180
1415630.3	181
294.888	181
294.211	181
294.212	181
200450.8	182
200451.10	183
1282356.3	183
200451.25	184
1573711.4	184
47878.15	185
169669.6	186
169669.16	186
47878.46	187
47878.18	187
47878.3	188
216595.4	189
200450.3	190
651740.3	191
29442.29	192
2054919.4	193
2219057.3	194
2842349.3	195
359110.7	196
359110.32	196
294.923	197
294.463	197
2590776.3	198
47878.31	198
47879.78	199
47879.40	199
47879.77	199
47879.39	199
47879.71	199
183795.52	200
183795.36	200
1354732.4	200
294.1096	201
2681983.7	201
1602166.3	201
294.454	201
2681983.3	201
294.712	201
2678256.3	202
930166.143	202
930166.19	202
930166.114	202
1038923.3	202
930166.18	202
994484.3	202
930166.142	202
294.161	203
86265.6	204
1114970.3	205
294.391	205
294.203	206
930166.116	207
2678257.3	208
294.836	209
2045200.3	209
1855331.3	209
930166.5	210
2823875.3	211
2505979.3	212
2505979.5	212
587753.11	213
2678258.3	213
1881017.3	214
2859001.3	215
2842348.3	215
1573714.4	216
322535.4	216
78543.18	217
2762577.4	217
294.946	218
294.160	219
104087.9	220
198618.8	221
198618.3	221
198618.9	221
2201356.3	222
75612.10	223
2738843.3	223
75612.23	223
147212.3	223
2730845.3	224
2730846.3	224
104087.16	225
1659194.4	225
104087.51	226
163011.6	227
1283291.4	228
702115.3	229
294.930	230
104087.12	231
2052956.3	232
1573718.4	233
2011015.8	234
2842350.3	234
1207075.3	234
2815936.3	235
395598.4	235
2498848.3	236
1853130.6	237
95300.10	238
303.506	239
2684212.7	240
321662.23	241
321662.24	241
321662.5	241
321662.22	241
321662.25	241
198620.5	242
2842346.8	242
2842346.12	242
2842346.4	242
2842346.6	242
2842346.7	242
2842346.9	242
2842346.5	242
118613.3	242
2565368.20	242
1395516.4	242
2565368.5	242
2565368.4	242
2565368.19	242
2565368.18	242
294.809	243
1421430.9	244
1855380.3	244
1421430.4	244
2743971.3	245
2759706.3	245
2815720.3	246
2745510.4	246
2005388.3	247
1573720.4	247
1573712.4	248
2825975.3	249
2678259.3	250
2073078.3	251
1628086.12	252
2774461.3	253
2837969.3	254
317.422	254
294.917	254
294.711	255
2867408.3	255
1534110.3	255
205922.5	256
1785145.9	256
294.402	256
2850559.4	257
294.831	258
2774460.3	259
2774459.3	260
1628086.3	260
198620.16	261
198620.11	261
294.550	262
2559074.3	262
198620.126	262
2697023.3	263
198620.28	263
157782.11	264
47880.52	265
47880.53	265
47880.8	265
1283291.5	265
47880.10	265
2587597.3	265
216142.3	266
2217867.3	267
485898.7	268
317.849	269
200452.21	270
200452.20	270
317.800	271
757414.9	272
264451.10	273
251722.36	273
200454.15	274
235275.6	274
53409.9	274
563797.7	274
200454.14	274
129140.15	275
47877.15	276
1664860.5	276
360920.22	276
317.391	276
317.402	276
129138.21	276
53707.33	276
53707.12	276
573066.19	276
322.19	276
29438.35	276
53410.9	276
264730.9	276
103796.28	277
1324932.3	278
192087.6	278
317.854	278
757414.11	279
59511.33	280
323.42	280
223283.9	280
323.41	280
323.43	280
663959.8	280
317.442	280
323.34	280
103796.97	280
103796.32	280
103796.29	280
1095103.4	280
103796.232	280
103796.33	280
103796.123	280
46257.20	280
46257.19	280
46257.8	280
251701.5	280
1194418.9	280
2609418.3	281
321.258	281
321.139	281
205918.7	281
321.140	281
1324931.3	281
321.123	281
317.850	281
317.852	281
317.669	282
317.663	282
317.662	282
317.853	282
199201.5	282
114707.162	283
1499686.3	284
33069.93	285
33069.70	285
33069.80	285
33069.79	285
33069.101	285
36746.31	286
36746.30	287
1441629.3	287
2320270.3	288
33069.19	289
33069.81	289
33069.82	289
1583341.4	290
317.584	290
1583341.15	290
1332075.4	290
317.248	290
317.664	291
1262350.4	291
317.661	291
