1444770.3	1444770.13	1444770.9	2371.47	2371.54	2371.295	698414.7	2371.296	2371.190	2371.189	1211847.5	2371.186	1214121.5	2371.209	160492.11	2371.188	1445511.6	2371.187	644357.67	1343737.3	644357.4	644357.65	644357.64	644357.68	405440.5	644357.58	644357.46	644357.39	644357.40	644357.118	644357.119	644357.66	644357.47	644357.38	644357.69	644357.49	644357.59	2371.165	644357.48	644357.60	1267006.3	2371.719	2371.722	644356.67	644356.23	644356.48	644356.50	644356.49	644356.65	405441.5	644356.64	2371.723	644356.51	644356.62	644356.3	644356.56	183190.5	788929.3	2371.167	2371.720	2371.721	2371.472	2371.35	644356.35	644356.61	1401256.4	2783797.6	2783797.5	2783797.8	2783797.7	671135.4	155920.8	2371.48	644356.60
100.0	99.978546	99.974884	83.165749	83.244553	83.218048	83.229645	83.217056	83.146973	83.197891	83.229111	83.150299	83.173737	83.159317	83.220657	83.257378	83.175308	83.182648	82.915817	82.990578	82.943626	82.95575	82.976059	82.878357	82.951248	82.903854	82.917496	82.8862	82.931915	82.954056	82.903503	82.957115	82.939743	82.894707	82.849228	82.815163	82.841087	82.951561	82.84436	82.926514	82.980469	82.924591	82.941483	82.607994	82.737595	82.835129	82.833015	82.795578	82.765175	82.762802	82.733612	82.693939	82.733696	82.711563	82.722092	82.688034	82.715523	82.770935	82.724731	82.732758	82.722412	82.7556	82.69664	82.79924	82.747665	82.811623	82.74884	82.820892	82.803223	82.834122	82.736938	82.696472	82.838516	82.786125
99.978546	100.0	99.996826	83.187843	83.190582	83.213287	83.217682	83.223953	83.094788	83.140961	83.190842	83.137985	83.148956	83.025581	83.148163	83.157822	83.144135	83.066589	82.867561	82.93544	83.000946	82.87442	82.914459	82.839233	82.898666	82.848724	82.856804	82.858719	82.897003	82.936325	82.846931	82.859894	82.861771	82.854279	82.790657	82.790314	82.835854	82.932068	82.862457	82.904572	82.989441	82.889191	82.967987	82.594498	82.700645	82.766388	82.764824	82.769157	82.754791	82.705307	82.73246	82.679504	82.685913	82.679817	82.733673	82.688133	82.696892	82.722176	82.826553	82.726936	82.679382	82.727066	82.658218	82.715698	82.720917	82.739334	82.756668	82.7714	82.772308	82.755371	82.643578	82.692108	82.810822	82.850113
99.974884	99.996826	100.0	83.184509	83.162582	83.246414	83.227173	83.241623	83.109344	83.160049	83.158981	83.140701	83.150597	83.058067	83.160934	83.154366	83.16391	83.113159	82.917061	82.931381	83.018112	82.886002	82.91806	82.855865	82.907883	82.858269	82.86261	82.867096	82.883835	82.936234	82.832535	82.88443	82.859985	82.882034	82.781021	82.743851	82.824997	82.915939	82.804504	82.900208	82.977905	82.880775	82.948334	82.600525	82.706284	82.75885	82.779236	82.771912	82.776031	82.763908	82.744934	82.667999	82.693192	82.724701	82.747086	82.696487	82.709831	82.72361	82.814682	82.7034	82.692062	82.739746	82.715675	82.723679	82.733276	82.772125	82.743195	82.784637	82.762436	82.731049	82.626457	82.655807	82.770401	82.81884
83.165749	83.187843	83.184509	100.0	99.925224	99.983932	99.991928	99.988792	98.606583	98.536438	98.588669	98.496796	98.554123	98.469719	98.510483	98.535141	98.550636	98.544235	96.48584	96.713348	96.754303	96.676254	96.641769	96.644699	96.638916	96.655182	96.654434	96.644218	96.620529	96.648148	96.655418	96.670204	96.699738	96.657082	96.425293	96.617813	96.627075	96.644974	96.703835	96.590897	96.747299	96.644165	96.608932	96.221054	96.393799	96.409485	96.395996	96.405579	96.429375	96.408463	96.437759	96.429375	96.43634	96.4189	96.389725	96.400131	96.424545	96.428467	96.488831	96.433868	96.424789	96.42897	96.414551	96.378761	96.386864	96.366547	96.374008	96.359772	96.361847	96.37619	96.397057	96.373344	96.528152	96.418335
83.244553	83.190582	83.162582	99.925224	100.0	99.927963	99.930237	99.940002	98.525963	98.526047	98.531761	98.452301	98.523903	98.433914	98.43782	98.447495	98.474892	98.444717	96.423782	96.705276	96.760864	96.680214	96.646713	96.646271	96.671143	96.625488	96.631424	96.636993	96.596588	96.649872	96.630005	96.645493	96.648087	96.617142	96.436417	96.609238	96.54554	96.668533	96.635529	96.619247	96.685158	96.594193	96.596344	96.208588	96.394608	96.407684	96.394264	96.407143	96.414314	96.432449	96.420662	96.377281	96.412338	96.38031	96.407303	96.386032	96.423477	96.410019	96.507538	96.408295	96.401825	96.409416	96.427635	96.427094	96.398186	96.383049	96.346848	96.352119	96.363388	96.392105	96.372559	96.378143	96.559357	96.399368
83.218048	83.213287	83.246414	99.983932	99.927963	100.0	99.990913	99.991104	98.573853	98.529892	98.526398	98.434509	98.488113	98.408661	98.45269	98.465019	98.520241	98.490189	96.414536	96.719971	96.757889	96.634811	96.622421	96.61805	96.671982	96.625916	96.632996	96.626999	96.56398	96.650314	96.620018	96.656937	96.645065	96.601418	96.41214	96.590187	96.593018	96.673065	96.642487	96.598427	96.753464	96.622757	96.610184	96.176994	96.347557	96.356194	96.365746	96.393402	96.396873	96.39975	96.398804	96.375977	96.401596	96.4133	96.399887	96.370316	96.417244	96.415405	96.483131	96.409264	96.395981	96.400391	96.396942	96.394836	96.400208	96.37674	96.373734	96.3535	96.342911	96.355202	96.373215	96.361031	96.520378	96.392914
83.229645	83.217682	83.227173	99.991928	99.930237	99.990913	100.0	99.995773	98.580338	98.532906	98.532867	98.454071	98.489273	98.427902	98.443832	98.455887	98.511398	98.488068	96.392967	96.746704	96.763748	96.617722	96.614098	96.648285	96.666351	96.637695	96.653351	96.643402	96.574463	96.660461	96.671341	96.671486	96.662033	96.621971	96.446198	96.597641	96.599564	96.648987	96.646484	96.597382	96.744568	96.651649	96.600723	96.188232	96.35553	96.345016	96.370193	96.39978	96.415718	96.393379	96.405968	96.384079	96.380432	96.423782	96.398514	96.382019	96.409653	96.438599	96.476929	96.440308	96.395775	96.446075	96.421913	96.382751	96.431763	96.354385	96.372078	96.34111	96.354721	96.354614	96.364746	96.362854	96.514023	96.371933
83.217056	83.223953	83.241623	99.988792	99.940002	99.991104	99.995773	100.0	98.54866	98.502243	98.520493	98.44574	98.484444	98.409233	98.441719	98.452713	98.502525	98.488632	96.394287	96.757736	96.765259	96.607346	96.614197	96.632126	96.67926	96.634018	96.647964	96.632065	96.562729	96.644897	96.646225	96.651718	96.664017	96.611801	96.43959	96.580902	96.604393	96.639786	96.663025	96.592392	96.747604	96.632034	96.581589	96.164764	96.341827	96.367012	96.35582	96.383408	96.387085	96.394669	96.388832	96.370201	96.388168	96.397789	96.392639	96.390976	96.411934	96.42894	96.495865	96.412064	96.378983	96.413147	96.4189	96.377548	96.415466	96.361832	96.371536	96.339111	96.336662	96.361267	96.367325	96.349823	96.510513	96.36969
83.146973	83.094788	83.109344	98.606583	98.525963	98.573853	98.580338	98.54866	100.0	98.88945	98.87294	98.784744	98.80378	98.737686	98.68219	98.701073	98.844269	98.756569	96.246506	96.68689	96.734352	96.458542	96.468338	96.425781	96.574417	96.520874	96.528564	96.449417	96.4646	96.54718	96.493179	96.512985	96.56572	96.470505	96.322205	96.358109	96.490372	96.61467	96.624649	96.447853	96.683159	96.528564	96.445923	96.058167	96.176651	96.195847	96.217529	96.242706	96.22364	96.173653	96.208679	96.186821	96.221535	96.239563	96.264725	96.24971	96.280655	96.24691	96.345009	96.223267	96.204163	96.256485	96.253357	96.241928	96.237114	96.203201	96.181076	96.192902	96.210602	96.228714	96.123993	96.135223	96.315384	96.138458
83.197891	83.140961	83.160049	98.536438	98.526047	98.529892	98.532906	98.502243	98.88945	100.0	99.974762	99.164551	99.132378	99.076813	99.068832	99.079285	99.13353	99.072891	96.302269	96.690109	96.707321	96.510223	96.519669	96.484314	96.592834	96.52327	96.534561	96.523987	96.492981	96.580803	96.547729	96.558319	96.531418	96.520897	96.338547	96.422729	96.468399	96.572365	96.578339	96.439468	96.671509	96.508659	96.46624	96.004562	96.124489	96.19075	96.180771	96.176834	96.164001	96.124191	96.149414	96.120567	96.131538	96.086861	96.218414	96.18187	96.218651	96.226059	96.329063	96.184357	96.201736	96.196556	96.212578	96.179741	96.222298	96.191216	96.253685	96.224548	96.221962	96.25412	96.167397	96.160957	96.286987	96.100128
83.229111	83.190842	83.158981	98.588669	98.531761	98.526398	98.532867	98.520493	98.87294	99.974762	100.0	99.154144	99.208588	99.105072	99.110733	99.118546	99.144844	99.087021	96.38649	96.717453	96.732292	96.552887	96.56292	96.533127	96.614197	96.602013	96.602203	96.55983	96.543343	96.566513	96.625809	96.632935	96.562393	96.556931	96.332214	96.458412	96.539169	96.597137	96.548164	96.455917	96.71463	96.534882	96.528442	96.034729	96.154724	96.224152	96.210884	96.197159	96.189438	96.163422	96.192642	96.165146	96.165894	96.168457	96.24707	96.223892	96.277405	96.266006	96.317703	96.225433	96.236305	96.234207	96.275261	96.223167	96.248062	96.248978	96.281235	96.277542	96.240105	96.255775	96.258102	96.225586	96.300369	96.26091
