80.437424	80.948387	80.371902	80.807358	80.736717	80.759003	80.723587	80.71891	79.57225	80.110352	82.872253	82.708771	82.702789	100.0	93.299713	93.31353	84.446762	84.543365	84.704224	82.287552	82.171555	82.091957	83.099411	82.969162	82.827087	81.360214	81.676193
80.375305	80.953003	80.301781	80.885696	80.765976	80.794189	80.79071	80.854691	79.732796	80.109604	82.972214	82.783783	82.788818	93.299713	100.0	97.568817	84.542252	84.739929	84.767181	82.423935	82.352997	82.419571	83.186508	83.086777	83.021149	81.421967	81.667023
80.462875	80.911987	80.351074	80.864243	80.671799	80.884186	80.785019	80.767357	79.700058	80.062897	82.978622	82.781624	82.817337	93.31353	97.568817	100.0	84.590485	84.862915	85.077194	82.404556	82.362076	82.221283	83.245239	83.122452	83.092194	81.38031	81.798904
80.703033	80.816742	80.629623	80.693176	80.702843	80.692841	80.532333	80.519897	79.588715	79.921738	83.315125	83.102341	83.052467	84.446762	84.542252	84.590485	100.0	87.403259	87.671257	82.536896	82.417702	82.438393	83.597832	83.478622	82.763123	81.516006	81.773972
80.670998	80.942001	80.53508	80.889832	80.748329	80.975464	80.817596	80.881386	79.714767	80.145988	83.431152	83.285126	83.262207	84.543365	84.739929	84.862915	87.403259	100.0	88.911469	82.637329	82.741592	82.654388	83.652855	83.586662	83.221718	81.387993	81.825134
80.7995	81.041702	80.652206	80.952324	80.775757	80.857689	80.725037	80.861137	79.888611	80.257683	83.400208	83.179352	83.158875	84.704224	84.767181	85.077194	87.671257	88.911469	100.0	82.774246	82.80925	82.806595	83.885719	83.713852	83.224075	81.648315	82.027199
80.773743	80.850754	80.580048	80.872009	80.631432	80.807899	80.716431	80.698624	79.79335	80.220551	82.073364	81.790741	81.792007	82.287552	82.423935	82.404556	82.536896	82.637329	82.774246	100.0	85.436172	85.427231	83.232384	83.195236	82.713829	81.627792	81.995026
80.637527	80.899002	80.570221	80.81488	80.407524	80.840408	80.646507	80.948105	79.876701	80.326126	81.975861	81.889603	81.917114	82.171555	82.352997	82.362076	82.417702	82.741592	82.80925	85.436172	100.0	95.266548	82.856049	82.772186	82.695465	81.700073	81.886803
80.548645	80.888077	80.626541	80.876236	80.442268	80.907669	80.616913	80.783417	79.76265	80.273827	81.936813	81.84552	81.828079	82.091957	82.419571	82.221283	82.438393	82.654388	82.806595	85.427231	95.266548	100.0	82.835785	82.746307	82.617172	81.67234	81.745621
80.791695	81.122299	80.615067	80.983818	80.718132	80.826736	80.633102	80.628319	79.751801	80.004929	83.186813	82.722137	82.682617	83.099411	83.186508	83.245239	83.597832	83.652855	83.885719	83.232384	82.856049	82.835785	100.0	99.921364	85.230209	83.797142	84.864166
80.753693	80.97493	80.448761	80.816727	80.654343	80.656654	80.44693	80.523758	79.56958	79.933365	83.03952	82.629822	82.576576	82.969162	83.086777	83.122452	83.478622	83.586662	83.713852	83.195236	82.772186	82.746307	99.921364	100.0	85.177765	83.664978	84.696701
80.359161	81.014557	80.04425	80.657646	80.52449	80.69574	80.613464	80.632797	79.306244	79.944855	82.543854	82.452209	82.544739	82.827087	83.021149	83.092194	82.763123	83.221718	83.224075	82.713829	82.695465	82.617172	85.230209	85.177765	100.0	83.146286	83.830139
79.619133	80.623825	79.691917	79.778717	79.600883	79.445862	79.417854	79.514145	78.692451	79.00135	81.444489	81.35611	81.334595	81.360214	81.421967	81.38031	81.516006	81.387993	81.648315	81.627792	81.700073	81.67234	83.797142	83.664978	83.146286	100.0	89.295799
79.881508	80.852356	79.819389	80.114014	79.861282	79.758743	79.732468	79.755554	78.823257	79.386978	81.801613	81.452148	81.484604	81.676193	81.667023	81.798904	81.773972	81.825134	82.027199	81.995026	81.886803	81.745621	84.864166	84.696701	83.830139	89.295799	100.0
