1983719.3	580165.46	796606.3	1408.517	1452.36	72361.9	483913.182	1178540.18	1367477.3	1402.264	1408.522	2762329.3	1239783.5	1476724.4	1581038.3	260554.78	1217984.3	1396.2857	2748178.3	1408.135	86662.17	1452.98	1890302.151	2666127.3	2026189.16	1455.14	580459.3	2014076.3	315750.8	561879.50	2709784.3	2487276.10	1408.258	2011012.3	1783501.3	2809036.3	2799500.8	1510468.4	1408.269	659243.31	227866.22	293387.68	1408.110	1664069.6	1408.193	766760.3	2026191.6	2884832.3	1679167.3	1423.865	1839798.3	1408.91	1705566.3	1052585.4	2846779.3	1547283.3	561879.214	2026193.15	2842458.3	561879.11	1408.472	1479.5	1408.568	293387.92	2762327.3	483913.181	2831519.3	655816.3	1396.1126	1396.3128	561879.307	561879.306	293387.278	293387.291	1742359.7	1648923.260	1428.335	1423.1323	72361.11	1408.523	1423.737	1405.246	1408.111	135461.250	1423.767	561879.17	2728853.3	486398.3	293387.102	293387.105	293387.30	1178537.6	1390.607	293387.281	1408.387	2884834.3	2884833.3	2026188.66	1423.758	1565991.4	2715209.8	352858.3	561879.15	2026190.16	64104.126	1423.433	1529886.3	2683680.3	1441095.3	1390.498	1396.3701	2589818.4	561879.16	492670.1334	2682541.3	98228.3	2587848.3	119858.6	1405.13	1423.140	1408.132	2760090.3	293387.40	1408.260	1408.579	2672567.5
100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.69593	82.819855	0.0	0.0	82.544014	0.0	82.639648	0.0	82.78093	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.699532	0.0	0.0	0.0	82.460297	0.0	0.0	0.0	82.65358	0.0	0.0	82.862457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.86644	82.632805	0.0	0.0	0.0	0.0	0.0	0.0	82.641815	0.0	0.0	0.0	0.0	82.755157	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.837936	0.0	0.0	0.0	0.0	0.0	82.631699	83.518494	0.0	0.0	0.0	0.0	0.0	82.722488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.495979	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
0.0	0.0	0.0	100.0	79.211662	0.0	0.0	91.465492	0.0	0.0	99.051201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.048813	0.0	0.0	0.0	0.0	0.0	0.0	92.052444	0.0	94.265648	91.996719	0.0	0.0	93.406746	0.0	0.0	0.0	0.0	0.0	99.102661	0.0	78.368874	89.186966	89.415306	0.0	95.36834	0.0	0.0	0.0	0.0	0.0	0.0	89.29673	0.0	0.0	0.0	0.0	92.027466	0.0	92.020821	91.99791	98.360489	0.0	91.482956	89.271545	92.03299	0.0	89.228256	0.0	0.0	0.0	92.106499	92.064911	89.254021	89.224854	0.0	0.0	0.0	0.0	0.0	95.292572	0.0	0.0	94.901978	78.798851	0.0	91.936485	0.0	0.0	89.302422	89.262131	89.373138	89.323471	0.0	89.276436	94.795898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.051239	0.0	0.0	0.0	0.0	89.31736	0.0	0.0	0.0	0.0	92.058762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	89.223816	0.0	89.210876	94.250534	92.105148	0
0.0	0.0	0.0	79.211662	100.0	81.775818	82.339172	78.934494	0.0	79.125763	0.0	82.50119	98.494385	0.0	0.0	82.637787	0.0	0.0	0.0	0.0	0.0	98.557472	0.0	0.0	0.0	0.0	78.73687	0.0	0.0	78.139282	0.0	82.021851	0.0	0.0	0.0	81.758286	0.0	0.0	79.079788	80.79155	81.929886	0.0	0.0	78.680069	0.0	79.332016	0.0	0.0	0.0	81.738899	0.0	78.729134	0.0	82.247688	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.284058	78.642258	82.051392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.222069	0.0	82.459496	81.826202	0.0	81.776749	0.0	0.0	82.2229	82.057838	0.0	0.0	0.0	0.0	78.844711	0.0	0.0	80.819504	0.0	0.0	0.0	0.0	0.0	81.694763	0.0	81.954063	0.0	0.0	0.0	0.0	82.233582	98.280365	0.0	0.0	80.862633	0.0	0.0	0.0	80.758545	0.0	0.0	0.0	78.905334	0.0	81.771896	0.0	0.0	78.21978	0.0	0.0	0
0.0	0.0	0.0	0.0	81.775818	100.0	92.148514	0.0	0.0	79.019577	0.0	87.08477	81.684334	0.0	0.0	87.107361	0.0	0.0	0.0	0.0	0.0	81.631668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.650421	0.0	0.0	0.0	90.536285	0.0	0.0	78.692024	81.12648	90.515533	0.0	0.0	79.013046	0.0	79.152374	0.0	0.0	0.0	90.639221	0.0	0.0	0.0	92.452362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.108223	0.0	92.276047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.283127	0.0	87.10054	98.998108	0.0	90.706833	0.0	0.0	91.254227	92.25943	0.0	0.0	0.0	0.0	0.0	0.0	0.0	80.768295	0.0	0.0	0.0	0.0	0.0	90.657837	0.0	92.093437	0.0	0.0	0.0	0.0	92.15596	81.777466	0.0	0.0	80.835419	0.0	0.0	0.0	81.043762	0.0	0.0	0.0	79.232101	0.0	90.771927	0.0	0.0	0.0	0.0	0.0	0
0.0	0.0	0.0	0.0	82.339172	92.148514	100.0	79.14772	0.0	78.897003	0.0	88.565063	82.118896	0.0	0.0	88.599876	0.0	0.0	0.0	0.0	0.0	82.246429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	93.745796	0.0	0.0	0.0	92.435898	0.0	0.0	78.90506	81.409561	92.328094	0.0	0.0	78.938896	0.0	79.005508	0.0	0.0	0.0	92.59124	0.0	0.0	0.0	94.329269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	99.952621	0.0	94.010353	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.198212	0.0	88.558655	92.042091	0.0	92.814217	0.0	0.0	93.253479	93.995964	0.0	0.0	0.0	0.0	0.0	0.0	0.0	81.274406	0.0	0.0	0.0	0.0	0.0	92.770416	0.0	94.203911	0.0	0.0	0.0	0.0	98.235657	82.228043	0.0	0.0	81.282898	0.0	0.0	0.0	81.246521	0.0	0.0	0.0	79.360367	0.0	92.744843	0.0	0.0	0.0	0.0	0.0	0
0.0	0.0	0.0	91.465492	78.934494	0.0	79.14772	100.0	0.0	0.0	91.621689	79.071411	78.188927	0.0	0.0	0.0	0.0	0.0	0.0	91.639175	0.0	78.71286	0.0	0.0	0.0	0.0	94.99678	0.0	90.237183	95.015656	0.0	79.26339	90.564919	0.0	0.0	79.204689	0.0	0.0	91.563889	0.0	79.196304	88.622604	88.813568	0.0	90.894073	0.0	0.0	0.0	0.0	79.463608	0.0	88.776436	0.0	79.127068	0.0	0.0	95.047485	0.0	94.967949	94.984299	91.682205	0.0	90.483673	88.712105	94.985397	79.067505	88.850403	79.14782	0.0	0.0	94.815979	94.982567	88.696808	88.769165	0.0	0.0	0.0	79.26545	78.711716	90.916214	79.040329	0.0	90.636124	79.29023	79.061661	94.844925	0.0	0.0	88.788155	88.780388	88.918968	89.089325	0.0	88.760368	90.710022	0.0	0.0	0.0	79.269302	0.0	79.271202	0.0	94.878387	0.0	0.0	78.881454	78.92289	89.078323	0.0	78.686913	0.0	0.0	94.834229	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.764664	0.0	88.615997	90.371834	94.820084	0
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
